Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,PreviousAccidents,Accidents
34,11,0.693,1.028,9,8,17,60.1110,30.4928,59.9861,30.3150,0,1
27,6,0.892,1.062,7,10,17,59.9492,30.5734,60.0610,30.3545,1,0
35,12,1.300,1.257,7,11,18,59.8498,30.1961,59.9148,30.2938,0,1
75,45,1.288,1.343,10,10,20,59.9108,30.4558,60.0241,30.3262,5,0
52,24,1.777,0.856,8,11,19,59.8898,30.4126,59.9238,30.3108,1,0
52,21,2.129,0.847,10,7,17,59.9076,30.2455,59.9883,30.4001,2,0
29,8,1.116,1.564,10,11,21,59.8596,30.1938,59.9231,30.3856,5,0
42,19,1.569,0.589,9,8,17,59.9375,30.2361,59.9905,30.2919,0,0
25,3,0.593,1.275,10,6,16,59.9550,30.4259,59.9956,30.1982,1,0
30,8,0.872,1.283,10,8,18,60.0315,30.4096,60.0068,30.1200,3,0
45,20,1.232,1.100,10,9,19,60.0361,30.4065,59.9287,30.3061,4,1
34,12,1.497,1.269,9,8,17,60.1256,30.1430,60.0097,30.2763,3,0
39,14,1.033,1.263,10,11,21,59.8967,30.4667,60.0038,30.3675,1,0
81,46,0.902,0.825,10,11,21,60.0659,30.3119,59.9336,30.3720,3,1
40,19,1.326,1.053,10,6,16,59.8127,30.3678,59.9089,30.2922,4,0
32,8,0.934,1.419,14,8,22,59.9478,30.3791,59.9313,30.2966,2,0
38,19,0.627,0.967,7,8,15,59.9726,30.3877,60.0089,30.2672,2,0
80,53,1.574,0.732,9,11,20,60.0629,30.3172,59.9276,30.3878,1,1
25,3,0.902,1.473,9,11,20,59.9203,30.4933,60.0055,30.3424,2,1
37,13,1.349,0.867,10,9,19,59.8632,30.3437,59.9754,30.3223,1,0
18,1,0.472,3.385,8,4,12,60.0271,30.4496,59.9904,30.3315,1,0
50,31,0.783,0.759,11,8,19,59.9082,30.3070,59.8516,30.1421,0,0
44,18,1.570,0.888,8,8,16,60.0984,29.9759,59.9322,30.2980,9,2
36,11,0.939,0.984,7,7,14,59.8341,30.2014,59.9469,30.4117,1,1
34,11,0.930,1.498,11,8,19,60.0059,30.2307,59.8507,30.3037,3,0
44,21,1.123,0.401,9,8,17,59.8545,30.3854,59.9856,30.2906,0,0
27,5,1.098,1.704,11,12,23,59.9326,30.2367,60.0110,30.3229,0,0
71,45,1.762,0.580,11,7,18,59.9703,30.3142,60.1091,30.4961,2,0
40,17,1.476,1.259,9,9,18,59.8532,30.3579,59.9898,30.2085,3,2
27,5,0.844,1.291,12,6,18,60.0023,30.4059,60.0002,30.2556,1,0
57,40,1.094,0.760,9,8,17,59.8613,30.2510,60.0473,30.3252,2,0
43,21,1.043,0.843,15,10,1,59.7364,30.5891,59.9272,30.2495,5,0
49,32,1.252,0.910,11,10,21,59.9196,30.3109,60.0086,30.4165,1,0
45,16,1.636,0.860,10,7,17,59.8519,30.4150,59.9305,30.3084,2,0
52,32,0.939,0.983,7,12,19,59.8265,30.2139,59.9318,30.3106,1,0
54,35,1.633,1.028,16,7,23,59.9312,30.3979,59.7355,30.4037,7,0
20,1,0.645,3.021,9,5,14,59.8759,30.4092,60.0275,30.3105,9,2
68,40,1.182,0.907,9,11,20,59.9600,30.2275,60.0671,30.3950,6,0
41,17,1.495,0.927,10,7,17,59.9379,30.2793,60.0432,30.3242,2,1
66,36,1.313,0.794,8,7,15,60.0093,30.2161,59.9262,30.4129,2,0
56,24,0.923,0.812,10,8,18,59.6969,30.1192,59.7902,30.1453,1,0
32,8,1.106,1.057,8,11,19,59.8810,30.4558,59.9446,30.3064,2,0
31,9,0.593,1.133,10,9,19,59.9003,30.4754,60.0219,30.3167,1,1
80,27,1.458,0.804,13,5,18,60.0372,30.3402,59.7281,30.0811,7,1
21,2,0.690,2.420,8,8,16,59.9936,30.3038,60.1077,30.4848,7,1
68,40,0.831,0.539,8,6,14,59.8759,30.4452,59.9701,30.2934,1,0
41,17,1.696,0.607,9,8,17,59.9130,30.3037,60.0508,30.4439,2,0
53,25,1.272,0.553,10,9,19,60.0255,30.2878,59.9389,30.2810,3,0
33,11,1.115,0.925,7,8,15,59.8705,30.2638,60.0364,30.4140,3,0
27,5,0.795,0.964,11,11,22,59.8684,30.2635,59.9950,30.1326,1,0
57,40,0.778,0.858,11,8,19,59.8306,30.1589,59.9341,30.3689,2,0
36,15,1.367,0.838,14,7,21,60.0965,29.9750,59.9986,29.7678,7,0
20,1,0.589,2.416,9,9,18,59.9442,30.2217,59.8681,30.2615,2,0
58,38,1.309,0.821,9,7,16,59.6815,30.4613,59.9631,30.3193,7,1
73,36,1.535,0.893,11,7,18,59.8290,30.1748,59.9301,30.2485,2,0
32,8,0.824,1.028,10,11,21,59.9531,30.4749,60.0409,30.3194,0,0
24,3,0.569,1.662,10,8,18,59.8610,30.1941,59.9536,30.4106,1,0
36,14,1.360,0.928,8,10,18,60.0519,30.4287,59.9218,30.4747,5,0
74,32,0.984,0.675,10,6,16,59.8473,30.2012,59.9637,30.2928,1,0
39,13,1.070,1.153,8,7,15,59.8766,30.4071,60.0473,30.3342,6,1
41,17,1.211,0.925,9,10,19,59.9353,30.4140,60.0680,30.3965,4,0
67,30,1.634,0.738,9,8,17,60.0280,30.4187,59.8879,30.2640,2,1
26,5,0.922,1.798,9,12,21,59.9485,30.4938,59.9414,30.2797,3,0
29,7,0.667,1.220,9,6,15,59.9257,30.4986,59.9989,30.2542,1,0
33,10,1.535,0.823,10,8,18,59.8707,30.3931,59.9383,30.3758,0,0
33,10,1.259,0.811,12,10,22,59.7231,30.5662,59.8520,30.3847,1,1
24,3,0.747,2.038,17,7,0,60.1230,30.1438,60.0413,30.3242,5,0
38,14,1.460,0.952,8,5,13,59.9031,30.4857,59.9255,30.3078,1,0
30,8,0.865,1.155,9,8,17,59.9208,30.3586,59.8319,30.1541,3,0
38,13,0.866,0.986,9,10,19,59.7730,30.5922,59.9012,30.6860,2,0
20,1,0.578,2.604,9,4,13,60.0108,30.2026,59.9607,30.3097,1,0
25,4,1.160,1.719,17,9,2,59.9084,30.3465,59.9301,30.3590,0,0
53,32,1.116,0.690,10,9,19,59.9921,30.3000,60.0025,30.7761,3,0
40,15,0.970,1.129,11,6,17,60.1478,30.2584,59.9895,30.3268,2,1
25,4,0.835,1.653,11,8,19,59.9710,30.4314,59.8429,30.3246,4,0
40,16,1.437,1.338,10,8,18,59.8949,30.4876,60.0001,30.3328,3,0
49,28,1.484,1.036,9,8,17,60.0209,30.3294,59.9242,30.4968,0,0
26,5,0.722,1.957,10,7,17,59.8296,30.3914,59.9476,30.4999,6,0
34,12,0.963,1.240,8,7,15,59.8821,30.4702,59.9529,30.2552,2,0
42,20,1.249,0.752,8,7,15,60.0262,30.6443,59.9129,30.4726,0,0
40,18,1.051,0.968,10,10,20,59.9467,30.5016,59.9847,30.2650,3,1
35,9,1.450,1.236,11,12,23,60.0386,30.3449,59.8845,30.2649,5,0
67,38,1.357,0.794,9,8,17,59.8084,30.5882,59.9407,30.2795,0,0
24,3,0.935,1.962,8,7,15,60.1451,30.2543,60.0170,30.3261,1,0
57,31,1.498,0.741,14,10,0,59.9907,30.2825,59.8749,30.4397,1,0
56,34,1.689,0.813,10,10,20,59.8615,30.3205,59.9236,30.3503,1,0
43,24,1.068,0.939,10,8,18,60.0609,30.3144,59.9321,30.3607,0,0
49,23,1.396,1.310,10,8,18,59.8571,30.1922,60.0128,30.3259,5,1
28,5,0.653,1.843,9,9,18,60.1089,30.2635,59.9608,30.3028,3,1
83,45,0.979,0.707,9,8,17,59.8523,30.1432,59.8739,29.8965,2,1
34,12,1.545,0.896,10,8,18,60.1079,30.4949,60.0304,30.2408,6,0
43,23,2.254,0.951,9,5,14,59.8383,30.4244,59.9426,30.3949,1,0
34,10,1.251,0.580,9,6,15,59.8646,29.9469,59.7046,29.9493,1,0
24,3,0.569,1.636,9,12,21,59.9377,30.3509,59.8442,30.1750,2,0
52,25,1.460,0.942,8,8,16,59.8313,30.2292,60.0600,30.1281,8,2
72,36,1.168,0.641,9,7,16,59.8828,30.4638,59.9150,30.3307,2,0
51,29,1.319,1.048,7,7,14,59.9993,30.2063,60.0515,30.3366,5,0
36,12,1.101,0.809,7,5,12,59.8641,30.3197,59.9395,30.4852,1,0
49,27,0.985,0.633,11,8,19,59.8646,30.3633,60.0497,30.4395,3,0
54,24,0.937,0.840,10,8,18,59.9641,30.3045,59.8839,30.4665,1,1
40,16,1.754,0.848,13,9,22,60.0031,30.2193,59.9327,30.3041,2,0
55,30,1.663,0.677,9,10,19,59.8686,30.3173,59.9887,30.2970,1,0
39,18,1.166,1.002,8,5,13,59.8347,30.1552,59.9311,30.3625,3,1
76,43,1.835,0.629,9,8,17,59.8871,30.4837,60.0315,30.2410,2,1
44,22,1.181,1.154,8,11,19,60.0537,30.3408,59.9849,30.2133,1,1
20,1,0.412,2.512,11,8,19,59.8638,30.3556,60.0225,30.3904,2,0
33,11,1.109,1.228,12,10,22,59.9580,30.4439,60.0756,30.3377,0,0
33,9,1.231,1.418,10,8,18,59.8345,30.2516,59.9597,30.3040,3,1
52,26,1.733,1.032,8,4,12,59.8529,30.2097,59.9109,30.4282,5,1
39,18,1.087,1.333,8,7,15,59.7223,30.4040,59.8419,30.2457,6,1
34,12,1.507,0.744,9,6,15,59.9133,30.3056,60.0343,30.4205,2,1
29,7,0.973,0.885,8,9,17,59.9389,30.3511,60.0901,30.3774,3,1
80,45,1.179,0.629,11,8,19,60.1430,30.2180,60.0030,30.3425,4,1
65,39,1.456,0.668,8,8,16,60.0369,30.3479,59.9325,30.3591,2,0
64,38,1.123,0.926,7,8,15,59.9260,30.3066,60.0432,30.3262,0,0
19,1,0.735,2.662,10,7,17,60.0481,30.3388,59.8803,30.3303,4,1
29,7,1.238,1.445,8,6,14,59.9856,30.1925,59.9462,30.3627,2,0
18,0,0.570,2.959,9,10,19,60.0252,30.2892,59.8865,30.2769,1,1
41,18,1.231,1.206,10,9,19,59.8313,30.5134,59.7195,30.4099,5,1
20,1,0.477,2.814,9,6,15,60.0143,30.4199,59.8650,30.4108,5,0
33,9,1.511,0.964,10,9,19,59.9684,30.3417,59.8583,30.2299,2,1
46,20,1.750,0.606,8,7,15,59.9251,30.4226,60.0181,30.3183,1,0
67,42,0.955,1.042,10,9,19,59.7052,30.0166,59.8534,30.0310,3,0
41,18,0.936,1.113,10,9,19,59.9351,30.2499,60.0013,30.3746,2,1
60,41,1.625,1.034,8,7,15,59.8321,30.4242,60.0600,30.3623,6,1
29,7,0.839,1.388,14,8,22,59.8803,30.4834,59.9839,30.2780,1,0
45,20,1.332,0.747,9,7,16,59.9349,30.4934,59.9933,30.3283,1,0
53,36,1.186,0.718,9,7,16,59.7390,30.3522,59.8629,30.3292,3,0
25,3,0.777,1.444,8,6,14,60.0513,30.4284,59.9831,30.2286,1,0
41,17,1.601,0.639,13,10,23,59.9368,30.3191,60.0625,30.3728,2,1
38,15,1.109,1.084,9,10,19,60.0248,30.4270,59.9352,30.3159,4,1
28,5,0.887,1.362,9,10,19,59.8629,30.3988,59.9500,30.5803,5,1
52,22,0.917,0.965,12,5,17,59.9365,30.3675,60.0206,30.2685,1,0
24,3,0.702,1.659,14,7,21,59.8459,30.1315,59.8953,30.4382,3,0
31,8,0.847,1.399,9,7,16,59.9356,30.2799,59.8543,30.1405,5,0
51,25,1.290,1.315,10,8,18,60.0544,30.3077,59.9431,30.3477,1,0
30,7,1.010,1.221,12,12,0,59.9011,30.4940,59.9715,30.3369,2,1
80,45,1.143,0.785,10,7,17,59.8384,30.2083,59.9732,30.3171,0,0
23,3,0.538,1.242,9,9,18,59.8735,30.2535,60.0224,30.3317,0,0
27,5,0.902,1.698,8,9,17,59.9960,30.4319,59.8802,30.2582,4,2
70,45,1.167,0.947,9,7,16,60.0303,30.2982,59.9458,30.4991,1,0
54,25,0.637,0.686,8,10,18,59.9886,30.2934,59.8661,30.3858,2,0
37,12,0.912,1.341,9,10,19,59.8472,30.2729,60.0037,30.3275,3,0
26,5,1.089,1.826,10,6,16,60.1663,29.8672,60.0671,30.3916,14,1
73,36,1.013,1.090,9,11,20,59.9004,30.4759,59.9984,30.3370,1,0
37,16,1.462,0.919,11,8,19,60.0650,30.3093,59.9252,30.2798,4,1
54,19,1.481,0.888,7,10,17,59.9378,30.3354,60.0608,30.1255,3,0
30,7,0.783,1.343,9,9,18,59.9131,30.4951,59.9898,30.2902,3,0
30,8,1.383,1.430,10,9,19,59.8138,30.5603,59.7324,30.4183,6,2
29,6,0.873,1.536,8,10,18,59.7394,30.4115,59.9345,30.3442,1,1
79,44,1.024,0.785,10,8,18,59.9550,30.3345,60.0453,30.3399,0,0
37,14,1.118,0.757,8,9,17,60.0000,30.2388,60.0916,30.3775,0,0
35,13,2.225,0.896,8,10,18,59.8639,29.9419,59.8616,30.3197,7,1
35,11,1.216,1.283,9,9,18,59.8576,30.1978,60.0177,30.3176,5,0
45,25,1.076,0.989,8,8,16,60.0487,30.3591,59.9408,30.3707,2,3
54,28,1.321,0.869,7,8,15,59.9337,30.2776,59.5830,30.1405,11,2
24,3,0.723,2.078,9,12,21,60.0554,30.3166,59.9296,30.2533,2,2
42,18,1.695,0.719,11,11,22,60.1413,30.2183,60.0362,30.4103,2,1
38,13,0.880,0.783,8,5,13,60.0581,30.3174,59.9374,30.2451,3,1
35,14,1.402,1.434,10,11,21,59.8250,30.1640,59.9727,30.2907,10,2
37,14,1.311,0.764,9,11,20,59.8514,30.2727,59.9614,30.2948,2,0
37,13,0.983,0.972,9,9,18,59.8609,30.1905,59.7431,30.0772,3,0
71,33,1.326,0.667,10,6,16,59.9234,30.4213,60.0590,30.3756,3,0
34,9,1.006,0.885,9,6,15,59.9529,30.3574,60.0102,29.7196,8,1
59,32,1.323,0.332,7,9,16,59.9721,30.4220,59.9504,30.2930,0,1
40,16,1.037,0.831,9,8,17,59.8608,30.5020,59.9302,30.4026,1,0
39,14,1.026,1.079,9,9,18,60.1468,30.2089,59.9506,30.4250,3,2
49,24,1.555,1.138,9,10,19,59.8903,30.4448,60.0331,30.2858,7,1
42,17,0.792,0.928,7,8,15,59.9312,30.3390,60.0713,30.3484,3,0
73,42,1.624,0.923,7,11,18,60.0052,30.2606,59.8501,30.2711,6,1
34,14,0.949,0.963,8,8,16,59.8789,30.4786,60.0100,30.4130,0,2
30,7,0.844,0.837,11,8,19,59.7172,30.4029,59.8498,30.3214,2,0
42,20,1.202,0.910,10,6,16,59.9473,30.4975,59.9863,30.2318,2,0
23,3,0.550,2.377,11,12,23,60.0719,30.3320,60.0012,30.3375,1,0
29,7,0.905,1.327,11,10,21,59.9319,30.4109,60.0460,30.3384,2,0
43,21,1.672,0.961,9,11,20,60.0508,30.3568,59.8777,30.3220,4,0
44,24,1.034,1.011,8,8,16,59.8637,30.3435,60.0008,30.2899,6,0
29,7,0.837,1.184,8,8,16,60.0182,30.3965,59.9126,30.5761,5,0
30,8,1.195,1.353,7,9,16,59.9213,30.4430,59.8542,30.1858,3,0
55,28,1.419,1.067,10,6,16,59.9221,30.2862,59.9115,30.5759,1,0
38,16,1.030,0.683,7,11,18,59.9788,30.4060,59.8403,30.2525,5,0
58,36,1.272,0.695,9,8,17,59.9990,30.2010,59.9646,30.3834,1,0
52,27,1.129,0.476,10,7,17,60.0260,30.2957,59.9240,30.3795,1,0
56,29,0.829,1.031,12,10,22,59.8673,30.3148,60.0041,30.3004,1,0
42,19,1.162,1.220,9,8,17,59.8284,30.1957,59.9300,30.3304,3,2
33,11,1.413,1.278,9,11,20,59.8593,30.3141,59.9901,30.2574,4,1
30,8,1.265,1.351,11,10,21,59.7503,30.5687,59.8962,30.4170,4,0
32,9,1.200,1.231,8,10,18,59.9983,29.7614,59.8728,30.3833,9,1
60,33,1.275,0.888,9,8,17,60.0053,30.6125,59.8917,30.4085,3,0
48,21,0.885,0.897,9,4,13,59.8350,30.3817,59.9413,30.2793,1,0
47,20,1.258,0.804,10,12,22,59.8639,30.3170,60.0047,30.2763,1,1
33,13,0.953,1.151,7,10,17,59.7090,30.3720,59.7616,30.5804,4,1
82,40,0.842,0.718,7,5,12,59.9408,30.4785,60.0230,30.2225,0,1
36,12,1.470,1.307,9,9,18,59.8569,30.2216,60.0408,30.3208,5,2
41,15,0.886,0.724,7,10,17,60.0560,30.3115,59.9284,30.3326,1,0
20,1,0.631,3.317,8,9,17,59.8650,30.3766,60.0152,30.3178,2,1
39,13,1.006,0.821,8,5,13,59.8905,29.8583,59.8659,30.3209,3,1
25,4,0.770,1.918,10,8,18,59.9395,30.2367,60.0775,30.3360,0,0
24,3,0.529,2.178,10,8,18,60.0236,30.2437,59.9313,30.3569,4,0
21,2,0.653,2.142,7,10,17,59.7018,30.4434,59.8821,30.9882,2,2
25,3,0.660,1.354,17,7,0,59.9455,30.2253,59.9006,30.4279,1,0
42,16,1.575,1.002,10,7,17,59.8309,30.2286,59.9302,30.3543,1,0
38,18,1.573,0.872,9,9,18,59.7797,30.6549,59.8630,30.4256,2,0
43,20,1.242,1.158,10,6,16,60.0165,30.2712,59.8591,30.3912,4,1
69,44,1.221,0.546,11,7,18,59.9922,30.6482,60.0234,30.3273,3,0
68,30,0.771,0.895,8,9,17,59.8665,30.3316,59.7897,30.1438,0,0
56,36,1.274,1.078,8,8,16,59.6802,30.4263,59.9281,30.2533,4,0
54,24,1.761,0.784,7,10,17,59.8487,30.2732,59.9062,30.4796,3,2
55,36,1.087,0.731,9,10,19,59.7387,30.3525,59.8564,30.3877,1,1
20,1,0.788,2.069,8,8,16,59.8597,30.3487,60.0139,30.3247,2,1
31,7,1.271,1.194,9,10,19,59.8906,30.4080,59.9404,30.3502,0,0
26,4,0.898,1.343,8,4,12,59.8779,30.4337,59.9900,30.2972,0,0
36,12,0.924,1.273,10,9,19,59.8281,30.1452,59.5687,30.1287,8,0
26,4,0.710,0.920,10,5,15,59.8503,30.3119,59.9985,29.7677,4,0
33,8,0.610,1.363,7,8,15,59.9115,30.3063,59.9573,30.3289,0,0
23,3,0.866,1.687,10,7,17,59.8490,30.3618,59.9470,30.3856,3,0
63,41,1.440,0.707,9,5,14,60.0308,30.6359,60.0645,30.3700,2,0
36,15,1.270,1.154,9,8,17,60.0411,30.3340,59.8499,30.2429,3,1
78,38,1.143,0.464,11,10,21,60.0304,30.2964,59.8865,30.2737,2,2
22,2,0.794,2.229,17,8,1,59.7385,30.5616,59.9876,30.2883,9,1
45,21,1.558,0.494,14,5,19,59.8410,30.1281,59.9677,30.3141,3,0
55,33,1.645,0.741,8,12,20,59.8533,30.2813,60.0039,30.3682,5,0
33,13,1.191,1.196,8,7,15,59.8449,30.0232,60.0917,30.1864,18,5
37,11,1.361,1.072,11,9,20,59.8587,30.2072,59.8777,29.8622,4,0
33,12,0.982,0.792,9,10,19,59.8861,30.2761,60.0174,30.4029,1,0
51,23,1.203,0.995,17,8,1,59.9680,30.2678,59.9476,30.3705,1,0
28,6,0.808,1.599,11,5,16,59.8663,30.4512,59.9850,30.3333,0,1
41,17,1.248,0.742,8,9,17,60.0621,30.3161,59.9296,30.3339,3,0
67,44,1.074,0.644,10,8,18,59.8799,29.9000,59.8046,30.2978,3,1
59,33,1.366,1.007,8,8,16,59.9156,30.4511,60.0098,30.3586,2,0
25,4,0.923,1.685,9,11,20,59.9464,30.4990,59.8674,30.3187,1,1
24,3,0.806,1.496,8,9,17,60.0011,30.2361,59.9386,30.2777,1,0
32,10,1.160,1.182,7,8,15,59.8525,30.1907,59.9330,30.3521,2,1
31,9,1.292,0.765,8,10,18,59.8669,30.3092,59.9218,30.4723,0,0
21,2,0.602,2.311,11,11,22,59.8841,30.4637,59.9990,30.2840,4,2
44,18,1.236,0.754,10,8,18,59.9420,30.2624,60.0610,30.3733,4,2
46,24,0.656,1.091,14,9,23,59.9363,30.4981,60.0089,30.3546,2,0
24,3,0.754,1.472,9,7,16,59.9526,30.4308,59.8513,30.3154,2,1
49,20,1.331,0.830,11,12,23,59.9953,30.2128,59.7304,30.0802,4,1
41,16,0.996,0.745,8,6,14,59.8333,30.2079,59.9380,30.2269,2,0
28,6,0.628,1.157,8,11,19,59.9160,30.4616,59.9421,30.2811,0,1
40,15,1.251,1.109,16,7,23,59.9185,30.2797,59.9690,30.3127,1,1
37,13,1.253,0.875,10,10,20,59.8798,30.4335,59.9434,30.2800,2,1
44,22,1.346,1.161,9,9,18,59.8295,30.1598,59.9306,30.3384,3,0
23,2,0.563,1.346,10,10,20,59.7694,30.8023,60.0063,30.3894,4,0
45,22,1.125,0.401,10,12,22,59.8121,30.5587,59.8632,30.3262,2,0
58,31,1.246,0.491,9,6,15,60.0006,30.1403,59.9324,30.3502,3,0
59,33,1.026,0.894,7,10,17,59.8432,30.1300,59.9260,30.3144,2,0
29,7,0.728,0.706,10,8,18,59.9075,29.7650,59.9405,30.3169,7,0
57,33,0.851,1.036,9,8,17,59.8522,30.2600,59.9353,30.4512,1,0
48,24,0.919,0.780,10,8,18,59.8991,30.4112,60.0375,30.4110,3,0
57,35,0.952,0.993,9,9,18,59.8591,30.4809,59.9276,30.3354,3,0
38,16,1.610,1.405,7,5,12,60.0127,30.4025,59.8843,30.3649,8,2
58,29,1.027,1.019,9,10,19,59.8618,30.3829,59.7535,30.5598,3,0
44,18,0.917,0.992,10,11,21,60.0683,30.3884,59.9294,30.2522,0,0
21,2,0.754,2.684,8,5,13,60.0949,29.9547,59.9791,30.3520,4,2
34,10,1.090,1.526,15,11,2,59.8542,30.2090,59.9487,30.3814,3,0
58,26,1.247,0.854,9,10,19,59.7150,30.4135,59.8500,30.2711,3,1
40,15,1.132,0.971,9,8,17,59.9103,30.2895,60.0291,30.4084,0,0
47,22,0.873,1.223,9,9,18,59.8405,30.3275,59.7273,30.4141,0,0
74,29,1.458,0.573,8,9,17,59.9120,30.3091,60.0248,30.2914,0,0
19,1,0.658,3.479,7,9,16,59.8374,30.5018,59.9403,30.2717,11,1
33,10,1.334,1.183,8,9,17,59.8366,30.2424,59.9954,30.1992,8,2
39,16,1.433,0.999,10,10,20,60.0821,29.9703,59.9871,30.2314,4,1
26,4,0.751,0.950,7,7,14,59.8504,30.1561,60.0082,30.3569,3,0
55,25,1.131,0.578,9,10,19,59.9323,30.6463,60.0083,30.3455,2,0
25,4,1.001,1.212,11,11,22,59.8870,30.3578,60.0064,30.7778,8,4
20,2,0.666,2.239,7,9,16,60.1112,30.4842,59.9315,30.3571,3,2
64,34,1.070,0.928,10,9,19,59.8493,30.3190,59.9665,30.2870,1,0
20,1,0.522,2.216,14,11,1,60.1974,29.6183,60.1453,30.0004,1,0
39,16,1.211,0.936,16,12,4,59.8361,30.3811,60.0036,30.3262,4,0
45,20,1.471,0.961,8,9,17,59.8564,30.2378,59.9658,30.3118,3,1
34,10,1.189,0.950,9,8,17,59.7398,30.5780,60.0241,30.2839,3,2
42,22,1.027,1.247,10,8,18,59.8597,30.3733,59.9884,30.3024,2,0
38,13,1.053,0.750,8,12,20,59.8487,30.2761,60.0321,30.4176,1,1
24,3,0.649,1.945,9,5,14,60.0249,30.6287,59.9567,30.3595,2,0
32,9,1.121,0.987,9,10,19,59.8367,30.3691,60.0080,30.3601,2,1
44,24,1.242,1.288,10,6,16,59.8267,30.1538,59.9252,30.3820,4,0
27,5,0.848,1.445,9,8,17,60.0245,30.6473,59.8181,30.1681,7,2
24,3,0.813,1.539,11,7,18,59.9386,30.2417,60.0518,30.4441,6,0
68,40,1.014,0.954,8,7,15,60.0131,30.3280,59.9023,30.4239,3,0
22,2,0.496,1.539,10,7,17,59.9963,30.6486,59.9246,30.4045,0,0
56,27,1.772,0.827,9,8,17,59.8755,30.3762,59.9716,30.4117,0,0
45,19,0.920,0.759,10,8,18,59.9521,30.4786,59.9610,30.3232,1,0
31,8,0.902,1.204,14,8,22,59.9350,30.3574,59.8537,30.1943,0,1
72,40,0.850,0.567,11,5,16,59.8583,30.2214,59.9930,29.7806,1,0
20,1,0.572,2.399,8,7,15,59.8606,30.3812,59.9024,30.6838,2,1
39,16,1.145,0.821,8,10,18,60.0536,30.3698,59.9349,30.3487,1,0
25,4,0.750,1.629,11,6,17,59.8569,30.3797,59.9988,30.3334,3,0
59,30,0.945,0.896,11,11,22,59.8601,30.3452,59.9593,30.3520,3,0
44,19,1.065,0.734,13,8,21,59.8650,30.3183,60.0001,30.3935,2,1
47,23,1.244,1.237,7,7,14,60.0361,30.4016,59.9542,30.2911,1,0
45,22,1.433,1.166,8,7,15,59.8926,30.4771,59.9997,30.3013,4,0
19,1,0.487,3.637,13,11,0,59.9745,30.3966,59.8518,30.3688,1,1
73,44,1.185,0.848,8,9,17,59.7350,30.4023,60.0427,30.3252,6,1
37,14,1.385,1.017,13,5,18,60.0591,30.3228,59.8865,30.3619,6,1
49,25,1.349,0.731,9,10,19,59.8946,30.3200,60.0174,30.2467,2,0
50,28,1.357,0.856,9,8,17,59.9429,30.2649,59.8418,30.1606,0,0
26,5,0.720,1.320,7,9,16,59.7418,30.5762,59.6220,30.3921,0,0
48,19,1.788,1.046,8,5,13,59.8357,30.1991,59.9864,30.3039,5,0
26,4,0.852,1.556,10,6,16,59.7235,30.4216,59.8977,30.4212,3,0
31,9,1.095,1.208,15,12,3,60.0155,30.2848,59.8716,30.2649,3,0
27,6,0.859,1.778,9,10,19,59.8333,30.2065,59.9348,30.2497,7,1
69,39,0.990,1.022,10,7,17,59.8994,29.7709,59.9957,30.2012,3,2
29,7,0.570,1.335,12,7,19,60.0583,30.3419,59.9260,30.3468,1,0
33,10,1.422,1.073,11,6,17,60.0020,30.3598,60.0216,30.6797,4,1
42,20,1.651,0.802,10,8,18,59.8323,30.2265,59.9306,30.3525,3,0
28,7,1.032,1.355,9,9,18,59.8718,30.3009,59.9229,30.4747,3,0
39,16,1.156,0.457,14,6,20,59.8446,30.3937,59.9421,30.2768,0,1
71,31,1.562,0.598,7,5,12,60.0161,30.2785,59.8922,30.4149,1,0
34,11,1.649,0.807,9,6,15,59.8494,30.1907,59.9723,30.3682,3,1
71,36,0.773,0.993,8,11,19,60.0347,30.2983,59.9518,30.3051,0,0
66,32,1.107,1.047,8,9,17,60.0071,30.2776,59.8940,30.4129,1,1
21,2,0.471,2.623,10,9,19,59.8846,30.4212,59.9897,30.2567,4,0
25,3,0.629,1.840,15,11,2,60.0438,30.3453,59.9488,30.3710,0,0
28,6,0.534,1.173,15,5,20,59.8576,30.2942,59.9888,30.2861,1,0
45,26,1.425,0.911,8,10,18,59.9012,30.4647,60.0001,30.3840,4,0
39,13,0.555,0.861,17,5,22,59.9464,30.4659,60.0437,30.3223,0,0
52,28,1.203,0.550,11,5,16,59.8381,30.1690,59.9321,30.3769,0,0
28,7,0.597,1.322,9,12,21,60.0523,30.3712,59.9336,30.4343,2,0
25,4,0.573,1.056,8,8,16,59.7792,30.1118,60.0112,30.2480,0,0
31,8,1.203,1.225,8,8,16,59.8834,30.4597,59.9453,30.3636,1,0
29,7,0.654,0.967,15,7,22,59.8552,30.3939,59.9015,30.3177,1,0
66,32,0.896,0.615,15,9,0,59.9039,30.4672,60.0247,30.3242,1,0
19,1,0.541,2.775,9,10,19,60.0164,30.4038,59.8804,30.3200,6,2
20,1,0.529,2.496,8,8,16,59.8777,30.4439,59.9429,30.2962,5,0
28,6,0.791,1.398,9,8,17,59.6648,30.5292,59.9305,30.3381,5,1
39,15,0.961,1.056,18,5,23,59.9280,30.2553,60.0410,30.4119,1,1
49,30,0.973,1.057,10,12,22,59.7460,30.6018,59.9304,30.3566,1,1
18,1,0.536,3.316,10,10,20,59.9489,30.2495,60.0542,30.3365,2,1
82,44,1.462,0.651,9,7,16,59.8926,30.4204,60.0289,30.2435,5,0
